Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV
1198,-73.0179197756742,-73.0537394166778,-73.0934653359106,-73.053724040561,-73.0826231903895,-73.1166037422715,-73.0934382934415,-73.1165933859514,-73.1450142115605,-0.0130593898519365,-0.00628270099201697,0.00123301342854509,-0.00628560998669735,-0.000818203275302795,0.00561054975920964,0.00122789728566886,0.00560859045563144,0.0109855034189404
1200,-73.0042026865133,-73.0400278239884,-73.0797627891761,-73.0400124531339,-73.0689165950126,-73.10290615528,-73.0797357536278,-73.1028958029894,-73.1313255837655,-0.0130621961652924,-0.00628446743115234,0.00123295838673778,-0.00628737543038398,-0.000819024278454349,0.00561143304744364,0.00122784355296269,0.0056094745057779,0.0109880816889657
1202,-72.9904841563883,-73.0263140827547,-73.0660572538151,-73.026298717326,-73.0552072670075,-73.089205091024,-73.0660302254997,-73.0891947428403,-73.117632827711,-0.0130647288304403,-0.00628609408831803,0.00123288419320503,-0.00628900106097427,-0.000819816001849961,0.00561220473821634,0.00122777072811265,0.0056102469735676,0.0109904251995316
1204,-72.9767644005166,-73.0125984237948,-73.0523489786162,-73.0125830639599,-73.0414954499664,-73.0755008087906,-73.052321957855,-73.0754904647975,-73.1039362161714,-0.0130669937332494,-0.00628758389657296,0.00123279131730355,-0.00629048981099566,-0.000820578961404141,0.00561286728572863,0.00122767928147019,0.00561091031415462,0.0109925389545838
1206,-72.9630436283678,-72.9988810720063,-73.0386382062498,-72.9988657179366,-73.0277813814211,-73.0617935616308,-73.0386111933721,-73.0617832219172,-73.0902360155347,-0.0130689966999874,-0.00628893978970791,0.00123268024337327,-0.0062918446137885,-0.000821313689898757,0.00561342312987926,0.00122756969878782,0.00561146696764571,0.0109944279029809
1208,-72.9493220437158,-72.9851622464241,-73.0249251733215,-72.9851468982946,-73.0140652929072,-73.0480835964228,-73.0248981686634,-73.0480732610825,-73.0765324858631,-0.0130707434281436,-0.00629016452736758,0.001232551324158,-0.00629306822729296,-0.000822020623267554,0.00561387462801076,0.0012274423347392,0.00561191929343389,0.0109960969779886
1210,-72.9355998446924,-72.9714421602873,-73.0112101104377,-72.9714268182748,-73.0003474100117,-73.0343711539362,-73.0111831143402,-73.0343608230675,-73.0628258809545,-0.0130722396971808,-0.00629126105503612,0.00123240515132022,-0.00629416359775551,-0.00082270031886301,0.00561422419677529,0.00122729778148713,0.00561226970833162,0.0109975509450306
1212,-72.921877223846,-72.95772102107,-72.9974932422692,-72.9577056853534,-72.9866279524475,-73.0206564688824,-72.9974662550778,-73.0206461425871,-73.0491164484199,-0.0130734910900316,-0.00629223213742196,0.00123224210671181,-0.00629513348907106,-0.000823353252083602,0.00561447417265679,0.00122713642178431,0.0056125205494126,0.0109987946390416
1214,-72.9081543681856,-72.9439990305568,-72.9837747875987,-72.9439837013159,-72.9729071340949,-73.0069397699849,-72.9837478096617,-73.0069294483676,-73.0354044297288,-0.0130745031774171,-0.00629308054700956,0.00123206264041684,-0.00629598067337676,-0.000823979902872622,0.00561462687915462,0.00122695870636463,0.00561267414084154,0.0109998327897136
1216,-72.8944314592343,-72.9302763848892,-72.9700549593796,-72.9302610623045,-72.9591851630642,-72.9932212800322,-72.9700279910473,-72.9932109632007,-73.0216900602757,-0.0130752814676831,-0.00629380902481414,0.00123186719170959,-0.0062967078919185,-0.000824580745115061,0.00561468461653101,0.00122676507491263,0.0056127327838222,0.0110006700819326
1218,-72.8807086730779,-72.9165532746157,-72.9563339647933,-72.9165379588676,-72.9454622417441,-72.9795012159343,-72.956307006417,-72.9794909039979,-73.0079735694386,-0.0130758314086601,-0.00629442028556838,0.00123165619741099,-0.00629731785935905,-0.000825156256090789,0.00561464965963402,0.00122655596385512,0.00561269875292919,0.011001311147772
1220,-72.866986180416,-72.9028298847462,-72.9426120053024,-72.9028145760151,-72.9317385668595,-72.9657797887786,-72.9425850572339,-72.9657694818485,-72.9942551806391,-0.0130761583900205,-0.00629491701046105,0.00123143008668906,-0.0062978132564679,-0.000825706900985844,0.00561452425909554,0.00122633180345233,0.00561257429964567,0.0110017605733344
1222,-72.853264146605,-72.8891063948002,-72.9288892767035,-72.8890910932656,-72.9180143295257,-72.9520572038884,-72.9288623392934,-72.9520469020764,-72.980535111397,-0.0130762677445063,-0.00629530185257363,0.00123118928596039,-0.00629819673714428,-0.000826233137950752,0.00561431064327707,0.00122609301929981,0.00561236165216794,0.0110020228943166
1224,-72.8395427317114,-72.8753829788609,-72.9151659691818,-72.8753676847013,-72.9042897153001,-72.938333660877,-72.9151390427797,-72.9383233642966,-72.9668135733896,-0.0130761647434756,-0.00629557743278925,0.00123093421843481,-0.00629847092201171,-0.000826735418504806,0.00561401101948552,0.00122584003411839,0.00561206301828749,0.0110021025964573
1226,-72.8258220905513,-72.8616598056131,-72.9014422673597,-72.8616445190056,-72.8905649042252,-72.9246093536935,-72.901415352313,-72.924599062458,-72.9530907725033,-0.0130758546245456,-0.00629574635953077,0.00123066530207988,-0.00629863841979226,-0.000827214194522519,0.00561362757585749,0.00122557326620197,0.00561168058612861,0.011002004136387
1228,-72.8121023727402,-72.8479370384055,-72.8877183503484,-72.8479217595254,-72.8768400708892,-72.9108844706842,-72.8876914470023,-72.9108741849074,-72.9393669088922,-0.0130753425271811,-0.00629581118296149,0.00123038295229427,-0.00629870178098348,-0.000827669906678894,0.00561316246401795,0.00122529313017254,0.00561121650709802,0.0110017318863321
1230,-72.7983837227334,-72.8342148352832,-72.8739943917986,-72.8341995643039,-72.8631153844548,-72.8971591946333,-72.8739675004949,-72.8971489144287,-72.9256421770305,-0.0130746335843602,-0.00629577445391753,0.00123008757714359,-0.00629866355718852,-0.00082810299700224,0.00561261782979019,0.00122500003343041,0.0056106729271226,0.0110012902054619
1232,-72.7846662798677,-72.8204933490383,-72.8602705599453,-72.8204780861305,-72.8493910087338,-72.8834337028253,-72.8602436810214,-72.8834234283058,-72.9119167657603,-0.0130737328523403,-0.00629563868859171,0.0012297795835297,-0.00629852626485546,-0.000828513892220786,0.00561199578933076,0.00122469438170352,0.00561005196207721,0.0110006834000879
1234,-72.7709501784086,-72.8067727272588,-72.8465470176584,-72.8067574725909,-72.8356671022194,-72.8697081670867,-72.8465201514484,-72.8696978983646,-72.8981908583476,-0.0130726453392337,-0.00629540637390245,0.00122945937447105,-0.00629829239133225,-0.000828903016688852,0.0056112984398532,0.00122437657783454,0.00560935570924535,0.0109999157319624
1236,-72.7572355475892,-72.7930531123673,-72.8328239224897,-72.7930378661051,-72.82194381813,-72.8559827538339,-72.8327970693227,-72.8559724910208,-72.8844646325316,-0.0130713760040295,-0.0062950799729034,0.00122912734832528,-0.00629796439990845,-0.000829270788743795,0.00561052785807069,0.00122404701952335,0.00560858624536695,0.0109989914191651
1238,-72.7435225116488,-72.7793346416645,-72.8191014267148,-72.7793194039708,-72.8082213044592,-72.8422576241231,-72.8190745869149,-72.8422473673294,-72.8707382605714,-0.013069929755442,-0.00629466192384897,0.00122878390053297,-0.00629754472983207,-0.000829617625738981,0.0056096860994241,0.00122370610047416,0.00560774562552048,0.0109979146370695
1240,-72.7298111898751,-72.7656174473716,-72.8053796773824,-72.7656022184058,-72.7944997040145,-72.8285329336941,-72.8053528512686,-72.8285226830292,-72.857011909298,-0.013068311453313,-0.00629415464015303,0.00122842942347,-0.00629703579492827,-0.00082994393760642,0.00560877520019947,0.00122335421270582,0.00560683588584309,0.010996689520719
1242,-72.7161016966414,-72.7519016566717,-72.7916588163552,-72.7518864365902,-72.7807791544648,-72.8148088330181,-72.7916320042403,-72.8147985885894,-72.8432857401601,-0.0130665259093861,-0.00629356051069294,0.00122806430546027,-0.00629643998472603,-0.000830250129791772,0.00560779717760738,0.00122299174306511,0.00560585904300669,0.0109953201636439
1244,-72.7023941414428,-72.7381873917492,-72.7779389803527,-72.7381721807045,-72.7670597883789,-72.8010854673397,-72.7779121825436,-72.8010752292532,-72.8295599092712,-0.0130645778894651,-0.00629288189935024,0.0012276889313685,-0.00629575966362528,-0.000830536600288802,0.00560675402981461,0.00122261907559995,0.00560481709514111,0.0109938106204624
1246,-72.6886886289346,-72.7244747698276,-72.7642203009933,-72.7244595679688,-72.7533417332685,-72.7873629767214,-72.7641935177905,-72.7873527450811,-72.8158345674535,-0.0130624721119003,-0.00629212114860278,0.00122730368377483,-0.00629499717511598,-0.000830803747786374,0.00560564773540906,0.00122223659124295,0.00560371202020654,0.0109921649064075
1248,-72.6749852589658,-72.7107639032101,-72.7505029048354,-72.7107487106827,-72.7396251116285,-72.7736414960869,-72.750476136533,-72.7736312709952,-72.8021098602833,-0.0130602132528496,-0.00629128057702255,0.00122690894044079,-0.00629415483834779,-0.000831051961283395,0.00560448025554049,0.00122184466679593,0.0056025457791467,0.0109903869978627
1250,-72.6612841266175,-72.6970548993144,-72.7367869134175,-72.6970397162597,-72.7259100409741,-72.7599211552602,-72.7367601603027,-72.7599109368173,-72.7883859281352,-0.0130578059419696,-0.00629036248011001,0.00122650507589814,-0.00629323494927214,-0.000831281624525327,0.00560325353343416,0.00122144367572667,0.00560132031490094,0.0109884808333022
1252,-72.6475853222324,-72.6833478607112,-72.7230724432961,-72.6833326872668,-72.712196633882,-72.7462020790098,-72.7230457056492,-72.7461918673137,-72.7746629062227,-0.0130552547660433,-0.00628936913191618,0.00122609246312611,-0.00629223978293104,-0.000831493120325726,0.00560196949432058,0.0012210339893646,0.00560003755219743,0.0109864503150957
1254,-72.6338889314519,-72.6696428851576,-72.7093596060855,-72.6696277214571,-72.6984849980245,-72.7324843870844,-72.7093328841792,-72.7324741822307,-72.7609409246421,-0.0130525642698094,-0.00628830278427714,0.0012256714705159,-0.00629117159175113,-0.000831686823686468,0.00560063004636952,0.0012206159746769,0.00559869939857651,0.0109842993088728
1256,-72.6201950352453,-72.6559400656331,-72.6956485084931,-72.6559249118058,-72.6847752362085,-72.7187681942545,-72.6956218025931,-72.7187579963363,-72.7472201084115,-0.0130497389562923,-0.00628716566915854,0.00122524246536937,-0.00629003260861893,-0.000831863109847328,0.00559923708054385,0.0012201899979891,0.00559730774495144,0.0109820316455975
1258,-72.6065037099425,-72.6422394903712,-72.6819392523577,-72.6422243465421,-72.6710674464085,-72.7050536103473,-72.6819125627218,-72.7050434194558,-72.7335005775116,-0.0130467832887995,-0.00628595999564481,0.00122480580996967,-0.00628882504346514,-0.000832022344194322,0.00559779247096708,0.00121975641989457,0.00559586446485671,0.0109796511199912
1260,-72.5928150272637,-72.6285412428948,-72.6682319346826,-72.6285261091845,-72.6573617218035,-72.6913407402872,-72.668205261561,-72.6913305565103,-72.7197824469236,-0.0130437016897292,-0.00628468795374512,0.00122436186611436,-0.0062875510871407,-0.000832164891637528,0.00559629807697888,0.0012193156002924,0.00559437141685374,0.0109771614941033
1262,-72.5791290543488,-72.6148454020453,-72.6545266476716,-72.6148302785696,-72.6436581508095,-72.6776296841292,-72.6544999913059,-72.677619507552,-72.7060658266677,-0.0130404985434499,-0.00628335171228665,0.00122391099138209,-0.00628621290984546,-0.000832291109882096,0.00559475574212544,0.00121886789544,0.00559283044362604,0.0109745664953587
1264,-72.5654458537861,-72.6011520420148,-72.6408234787612,-72.6011369288858,-72.6299568171111,-72.6639205370935,-72.6407968393858,-72.6639103677992,-72.6923508218392,-0.0130371781969894,-0.00628195342485979,0.00122345354123851,-0.00628481266501549,-0.000832401357404861,0.00559316729355653,0.0012184136594031,0.00559124337276077,0.0109718698190027
1266,-72.5517654836395,-72.5874612323757,-72.6271225106546,-72.5874461297004,-72.6162577996948,-72.6502133896013,-72.6270958884958,-72.65020322767,-72.6786375326463,-0.0130337449584897,-0.0062804952228289,0.00122298986888587,-0.00628335248518828,-0.000832495983583205,0.00559153454525831,0.00121795324431667,0.00558961201747234,0.0109690751302593
1268,-72.5380879974759,-72.5737730381098,-72.6134238213525,-72.573757945991,-72.6025611728793,-72.6365083273068,-72.6133972166283,-72.6364981728158,-72.6649260544429,-0.0130302031008102,-0.0062789792187732,0.00122252032425947,-0.00628183448397148,-0.000832575333012225,0.00558985929593132,0.00121748699814884,0.00558793817574419,0.0109661860618205
1270,-72.5244134443903,-72.5600875196362,-72.5997274841837,-72.5600724381719,-72.5888670063469,-72.6228054311305,-72.5997008971035,-72.6227952841541,-72.651216477764,-0.0130265568610673,-0.00627740750797594,0.00122204525427887,-0.00628026075748634,-0.000832639747321068,0.00558814332947323,0.00121701526614152,0.00558622363087845,0.0109632062163019
1272,-72.5107418690313,-72.5464047328388,-72.5860335678348,-72.5463896621223,-72.5751753651707,-72.6091047772892,-72.5860069985998,-72.6090946378987,-72.6375088883587,-0.0130228104415562,-0.00627578216729966,0.00122156500414785,-0.00627863338345865,-0.000832689563999644,0.0055863884159177,0.00121653839219041,0.0055844701525547,0.0109601391675525
1274,-72.4970733116246,-72.5327247290922,-72.5723421363797,-72.5327096692123,-72.5614863098434,-72.5954064373271,-72.5723155851824,-72.5953963055908,-72.6238033672221,-0.0130189680105566,-0.00627410525599034,0.00122107991676434,-0.00627695442205704,-0.000832725116789296,0.00558459631177687,0.00121605671735365,0.00558267949656284,0.010956988459951
1276,-72.4834078079967,-72.5190475552871,-72.558653249307,-72.5190325063275,-72.5477998963042,-72.5817104781445,-72.5586267163319,-72.5817003541277,-72.6100999906279,-0.0130150337042927,-0.0062723788175121,0.00122059033215631,-0.0062752259176696,-0.000832746736817433,0.00558276875950204,0.00121557058039559,0.00558085340496108,0.0109537576103706
1278,-72.4697453895963,-72.5053732538555,-72.5449669615471,-72.5053582158954,-72.5341161759661,-72.5680169620274,-72.5449404469693,-72.5680068457924,-72.5963988301565,-0.0130110116259797,-0.00627060487501044,0.00122009658922404,-0.00627344989442159,-0.000832754747285333,0.00558090749039555,0.0012150803179371,0.00557899360815521,0.0109504501070634
1280,-72.4560860835167,-72.4917018627928,-72.5312833234988,-72.4916868359067,-72.5204351957394,-72.5543259466741,-72.5312568274854,-72.5543158382805,-72.5826999527269,-0.0130069058477963,-0.00626878543880786,0.00121959902290455,-0.00627162836348024,-0.000832749471461686,0.00557901422092288,0.00121458626394075,0.00557710182319752,0.0109470694136867
1282,-72.4424299125133,-72.4780334156825,-72.5176023810525,-72.478018399939,-72.5067569980603,-72.5406374852251,-72.5175759037606,-72.5406273847282,-72.5690034206252,-0.013002720415216,-0.00626692248344207,0.00121909795345492,-0.00626976330285203,-0.000832731210349575,0.00557709067248888,0.00121408873739193,0.00557517977216906,0.0109436189709164
1284,-72.4287768950274,-72.4643679417231,-72.5039241756162,-72.4643529371872,-72.4930816209061,-72.5269516262851,-72.5038977171964,-72.5269415337384,-72.5553092915248,-0.0129984593367495,-0.00626501806044883,0.00121859374077526,-0.00626785675972743,-0.000832700395229676,0.00557513846980851,0.00121358809529657,0.00557322907355708,0.0109401021775222
1286,-72.415127045203,-72.4507054657203,-72.4902487441467,-72.4506904724515,-72.4794090978231,-72.5132684139371,-72.4902223047383,-72.5132583293897,-72.5416176185329,-0.0129941266022123,-0.00626307409176165,0.00121808672481959,-0.00626591065749438,-0.000832657230098535,0.00557315936175492,0.00121308467491907,0.00557125147630165,0.0109365224212708
1288,-72.4014803729052,-72.4370460081499,-72.4765761191575,-72.4370310262036,-72.4657394579515,-72.4995878877895,-72.4765496988927,-72.4995778112877,-72.5279284501892,-0.0129897261609522,-0.00626109248898162,0.00121757720436406,-0.00626392691159584,-0.000832602001243336,0.00557115502354844,0.00121257877589448,0.00556924865917211,0.0109328830609227
1290,-72.3878368837285,-72.4233895851559,-72.4629063287436,-72.4233746145817,-72.4520727260498,-72.485910082994,-72.4628799277444,-72.4859000145802,-72.5142418305084,-0.0129852619455016,-0.00625907521237962,0.00121706551160783,-0.00626190748343208,-0.000832535050614504,0.00556912709843,0.0012120707279411,0.00556722226359278,0.0109291874450158
1292,-72.3741965790271,-72.4097362085613,-72.4492393966104,-72.4097212494042,-72.4384089224996,-72.4722350302529,-72.4492130149911,-72.4722249699676,-72.5005577990012,-0.0129807378586837,-0.00625702418733603,0.00121655197497541,-0.00625985429794225,-0.000832456684954385,0.00556707723443742,0.00121156085783392,0.00556517393740721,0.0109254388852192
1294,-72.3605594559199,-72.3960858858945,-72.4355753420867,-72.396070938194,-72.4247480633327,-72.4585627558496,-72.4355489799511,-72.4585527037287,-72.4868763906981,-0.0129761577782382,-0.00625494132122457,0.00121603691870909,-0.00625776926485307,-0.000832367205935937,0.00556500707178604,0.00121104948697123,0.00556310531885254,0.0109216406777734
1296,-72.3469255073064,-72.3824386204026,-72.4219141801467,-72.3824236841936,-72.4110901602487,-72.4448932816652,-72.4218878375911,-72.4448832377424,-72.4731976361696,-0.0129715255607331,-0.00625282851519953,0.00121552066799897,-0.00625565428469602,-0.000832266916720548,0.00556291823596812,0.00121053694035482,0.00556101803387975,0.0109177960975603
1298,-72.3332947218806,-72.3687944110693,-72.4082559214258,-72.3687794863819,-72.3974352206354,-72.4312266252037,-72.4082295985364,-72.4312165895092,-72.4595215615446,-0.0129668450347874,-0.006250687647815,0.00121500354210519,-0.0062535112375455,-0.000832156102830918,0.00556081235196071,0.00121002353504226,0.00555891370676228,0.0109139083940818
1300,-72.319667084142,-72.3551532526276,-72.3946005722367,-72.3551383394866,-72.3837832475816,-72.4175627996063,-72.3945742690914,-72.417552772166,-72.4458481885348,-0.012962120008242,-0.00624852059240102,0.00121448586120277,-0.00625134199763665,-0.00083203505822622,0.00555869102926355,0.00120950958943561,0.00555679394561139,0.010909980801686
1302,-72.3060425744074,-72.3415151355717,-72.3809481345877,-72.3415002339971,-72.3701342398928,-72.4039018136696,-72.3809218512554,-72.4038917945067,-72.4321775344512,-0.0129573542655552,-0.00624632920753687,0.00121396794363211,-0.00624914842461143,-0.000831904068098525,0.00555655587156388,0.00120899542018502,0.00555466035385789,0.0109060165330286
1304,-72.2924211688209,-72.3278800461719,-72.3672986061967,-72.3278651561785,-72.3564881921061,-72.3902436718609,-72.3672723427362,-72.3902336609951,-72.4185096122233,-0.0129525515711061,-0.00624411534195327,0.00121345010686998,-0.00624693236792982,-0.00083176341637496,0.00555440847273652,0.00120848134299263,0.00555251452479789,0.0109020187829985
1306,-72.2788028393628,-72.3142479664833,-72.3536519805039,-72.314233088081,-72.3428450945027,-72.3765883743364,-72.3536257369661,-72.3765783717841,-72.4048444304175,-0.0129477156685786,-0.00624188083277049,0.00121293266673539,-0.00624469566580565,-0.000831613382311112,0.00555225042059912,0.00120796767241521,0.00555035804541245,0.0108979907293953
1308,-72.2651875538576,-72.3006188743592,-72.340008246687,-72.3006040075527,-72.32920493312,-72.3629359169519,-72.3399820231126,-72.3629259227259,-72.3911819932515,-0.0129428502818519,-0.0062396275079103,0.00121241594029081,-0.00624244014700212,-0.000831454247090496,0.00555008329189511,0.00120745472287974,0.00554819249196991,0.0108939355330759
1310,-72.2515752759817,-72.2869927434576,-72.3263673896714,-72.2869778882461,-72.3155676897638,-72.3492862912802,-72.3263411860921,-72.3492763053901,-72.3775223006118,-0.0129379591188626,-0.00623735718176875,0.00121190023503406,-0.00624016762841534,-0.000831286269481943,0.00554790865997552,0.00120694280032647,0.00554601943751122,0.0108898563406789
1312,-72.2379659652693,-72.273369543252,-72.3127293901418,-72.2733546996295,-72.3019333420213,-72.3356394846212,-72.3127032065804,-72.3356295070732,-72.3638653480668,-0.0129330458645738,-0.00623507166889629,0.0012113858752958,-0.00623787992299466,-0.000831109751580959,0.00554572808735288,0.00120643222777771,0.00554384044300053,0.0108857562765983
1314,-72.2243595771167,-72.2597492390399,-72.2990942245541,-72.2597344069968,-72.2883018632578,-72.3219954800114,-72.2990680610243,-72.3219855108076,-72.3502111268791,-0.0129281141919797,-0.00623277276306592,0.00121087316812968,-0.00623557882645645,-0.000830924948901552,0.00554354313236079,0.00120592331027529,0.00554165706646828,0.0108816384581432
1316,-72.2107560627884,-72.2461317919443,-72.2854618651418,-72.246116971465,-72.2746732226422,-72.3083542562408,-72.2854357216479,-72.3083442953804,-72.3365596240214,-0.0129231677559043,-0.006230462255703,0.00121036242654513,-0.00623326613126504,-0.000830732133950899,0.00554135534959592,0.00120541635931197,0.00553947086214932,0.0108775059846097
1318,-72.1971553694183,-72.2325171589236,-72.2718322799252,-72.2325023499875,-72.2610473851447,-72.294715787859,-72.2718061564624,-72.2947058353376,-72.3229108221847,-0.012918210196892,-0.0062281419276194,0.00120985396102358,-0.00623094361925071,-0.000830531570667027,0.00553916628489602,0.00120491168352863,0.00553728337494409,0.0108733619432705
1320,-72.183557440013,-72.2189052927758,-72.2582054327186,-72.2188904953569,-72.2474243115461,-72.2810800451823,-72.2581793292727,-72.2810701009918,-72.309264699791,-0.0129132451410228,-0.00622581355231574,0.0012093480821495,-0.0062286130648073,-0.000830323522116514,0.00553697747882568,0.00120440959160179,0.00553509614489221,0.0108692094080184
1322,-72.169962213452,-72.2052961421398,-72.2445812831366,-72.2052813562071,-72.2338039584414,-72.2674469943039,-72.2445551996841,-72.2674370584334,-72.2956212310004,-0.012908276199715,-0.00622347889512715,0.00120884509962217,-0.0062262762343523,-0.000830108247215475,0.00553479046631873,0.00120391039158212,0.00553291070613686,0.0108650514417532
1324,-72.1563696244886,-72.1916896515004,-72.2309597865983,-72.1916748770178,-72.220186278246,-72.2538165970986,-72.2309337231066,-72.2538066695328,-72.2819803857232,-0.0129033069739245,-0.00622113971657189,0.00120834532422669,-0.00622393488957116,-0.000829886009242261,0.00553260678077947,0.00120341439268059,0.00553072859180008,0.0108608910942336
1326,-72.1427796037483,-72.1780857611869,-72.2173408943329,-72.178070998113,-72.206571219197,-72.2401888112307,-72.2173148507599,-72.2401788919513,-72.2683421296229,-0.0128983410510768,-0.00621879776827167,0.00120784906554525,-0.00622159078282933,-0.000829657062746363,0.00553042794826091,0.00120292190241662,0.00552855132715372,0.0108567314070695
1328,-72.1291920777267,-72.1644844073762,-72.2037245533812,-72.1644696556644,-72.1929587253569,-72.2265635901555,-72.2036985296755,-72.2265536791407,-72.2547064241269,-0.0128933820087257,-0.00621645479598801,0.00120735663336802,-0.00621924566100546,-0.00082942166186022,0.00552825549187424,0.00120243322897488,0.00552638043443191,0.0108525754121278
1330,-72.1156069687863,-72.15088552209,-72.1901107065984,-72.1508707816884,-72.1793487366145,-72.212940883125,-72.1900847026993,-72.2129309803493,-72.2410732264295,-0.0128884334153514,-0.00621411254032804,0.0012068683365181,-0.0062169012655408,-0.000829180058867527,0.00552609093080115,0.00120194867934915,0.00552421743217805,0.010848426131335
1332,-72.1020241951521,-72.1372890331935,-72.1764992926547,-72.1372743040453,-72.1657411886851,-72.1993206351898,-72.176473308492,-72.1993107406242,-72.2274424894968,-0.0128834988304226,-0.00621177273645017,0.00120638448366087,-0.00621455933255463,-0.000828932503615356,0.0055239357812985,0.00120146856061884,0.00552206383611145,0.0108442865784025
1334,-72.0884436709065,-72.123694864393,-72.1628902460348,-72.1236801464361,-72.1521360131091,-72.1857027872003,-72.1628642815292,-72.1856929008123,-72.2138141620703,-0.0128785818049866,-0.00620943711444232,0.00120590538355387,-0.00621222159295128,-0.000828679243941203,0.00552179155689846,0.00120099317990881,0.00551992115913229,0.010840159759363
1336,-72.0748653059821,-72.1101029352312,-72.1492834970372,-72.1100882283983,-72.1385331372507,-72.1720872758075,-72.1492575520997,-72.1720773975609,-72.2001881886687,-0.0128736858820085,-0.00620710739936811,0.00120543134515109,-0.00620988977292598,-0.000828420525206018,0.00551965976867072,0.00120052284451097,0.00551779091174989,0.0108360486743067
