Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV,FP1_mV,FP2_mV,FP3_mV,FP4_mV,FP5_mV,FP6_mV,FP7_mV,FP8_mV,FP9_mV,FP10_mV,FP11_mV,FP12_mV,FP13_mV,FP14_mV,FP15_mV,FP16_mV,FP17_mV,FP18_mV,FP19_mV,FP20_mV,FP21_mV,FP22_mV,FP23_mV,FP24_mV,FP25_mV,FP26_mV,FP27_mV,FP28_mV,FP29_mV,FP30_mV,FP31_mV,FP32_mV,FP33_mV,FP34_mV,FP35_mV,FP36_mV,FP37_mV,FP38_mV,FP39_mV,FP40_mV,FP41_mV,FP42_mV,FP43_mV,FP44_mV,FP45_mV,FP46_mV,FP47_mV,FP48_mV,FP49_mV,FP50_mV,FP51_mV,FP52_mV,FP53_mV,FP54_mV,FP55_mV,FP56_mV,FP57_mV,FP58_mV,FP59_mV,FP60_mV,FP61_mV,FP62_mV,FP63_mV,FP64_mV
1480,-71.1017728336865,-71.134584847215,-71.1707469393641,-71.1346659470085,-71.1622957979675,-71.1935610754233,-71.1716300416691,-71.1950282894508,-71.2209345993983,-0.00306252485684466,-0.00162585103303362,0.000461710658206362,-0.00127772383338228,0.000358425156467285,0.00201816877133467,0.00191523966746973,0.00385836463019994,0.00446301522357996,-2.00900017466005e-05,-1.75206107837769e-05,-1.47832336278459e-05,-1.19254204878895e-05,-8.99359940527613e-06,-6.03385805690634e-06,-3.09188280695112e-06,-2.13709297394946e-07,-1.68494140556898e-05,-1.42892458444763e-05,-1.15733625826624e-05,-8.74868591049784e-06,-5.86081296167981e-06,-2.95565232186605e-06,-7.87342011572446e-08,2.72373438940396e-06,-1.33087999937129e-05,-1.07612315393955e-05,-8.07256368924587e-06,-5.28820741904833e-06,-2.4532037180052e-06,3.87166687229646e-07,3.18762025087993e-06,5.90200879496428e-06,-9.50653705609064e-06,-6.97366999403953e-06,-4.31576309120157e-06,-1.57700105073054e-06,1.19829186739314e-06,3.96596706100635e-06,6.68086448935886e-06,9.29722921322492e-06,-5.47975406438634e-06,-2.96219203311723e-06,-3.37338929177147e-07,2.35199644369554e-06,5.06290448737581e-06,7.7518928294276e-06,1.03742913186519e-05,1.28848900524687e-05,-1.26517422379382e-06,1.23734245513486e-06,3.82820051233806e-06,6.46617544149978e-06,9.10948869405454e-06,1.17154474813518e-05,1.42404783909239e-05,1.66395076581118e-05,3.10085603864785e-06,5.58944382589395e-06,8.14635944396059e-06,1.07319675447153e-05,1.33058278660084e-05,1.58264327346923e-05,1.82508391580403e-05,2.0534308473926e-05,7.58149826124233e-06,1.00578098213896e-05,1.25816644721125e-05,1.51151281294186e-05,1.76191377643871e-05,2.00531932066811e-05,2.23751239156211e-05,2.45410022393029e-05
1482,-71.0877992953496,-71.120630226209,-71.1568111578714,-71.1207113988482,-71.148357042067,-71.1796377941117,-71.1576949432617,-71.1811060732795,-71.2070243190594,-0.00306427736721792,-0.00162652003880867,0.000462214543676357,-0.00127821588681751,0.000359142013602066,0.00201969126450893,0.00191648508231639,0.00386087249225116,0.0044656871865072,-2.02257236519008e-05,-1.75560930963935e-05,-1.47162754270967e-05,-1.17558184937125e-05,-8.72311633237171e-06,-5.66620816354121e-06,-2.6326973794016e-06,3.29485316829031e-07,-1.68689497871087e-05,-1.42091484820127e-05,-1.13919078255483e-05,-8.46612261914325e-06,-5.47931911089658e-06,-2.47934434251172e-06,4.86369689701721e-07,3.36972518417232e-06,-1.32066175081828e-05,-1.05602572165947e-05,-7.77160512556079e-06,-4.88798420956873e-06,-1.95633989815327e-06,9.7613914915258e-07,3.8622857254267e-06,6.65407373216063e-06,-9.27886548056764e-06,-6.64823771731854e-06,-3.89192759586177e-06,-1.05598340887394e-06,1.81339625884449e-06,4.67020576579667e-06,7.46741361553076e-06,1.01574129335223e-05,-5.12455489982114e-06,-2.5103956195597e-06,2.1111813432942e-07,2.99536707424103e-06,5.79762552202597e-06,8.57257480849855e-06,1.12737000604329e-05,1.38539712229908e-05,-7.8213253066246e-07,1.81572002015534e-06,4.50138727423216e-06,7.23189509443196e-06,9.96369466737745e-06,1.26523028250611e-05,1.52523528018158e-05,1.77169655255459e-05,3.71035706371765e-06,6.29295831621379e-06,8.94276372324298e-06,1.16184480081631e-05,1.42778543070843e-05,1.68777358499827e-05,1.93733884072238e-05,2.17182917491152e-05,8.31438569986116e-06,1.08833536417653e-05,1.34981469662198e-05,1.61192045260805e-05,1.87058009518621e-05,2.12157405956908e-05,2.36051304506493e-05,2.5828306496113e-05
1484,-71.0738074881722,-71.1066582489853,-71.1428589806509,-71.1067394975551,-71.1344016964012,-71.1656987353535,-71.1437434774642,-71.1671681247926,-71.1930989596111,-0.00306611356656399,-0.001627228080868,0.000462735498816675,-0.00127873768054195,0.000359879500553734,0.00202127621555599,0.00191778641844628,0.00386349268793452,0.00446848350789384,-2.03928867174893e-05,-1.76186599613146e-05,-1.4671765619486e-05,-1.16038264884036e-05,-8.46527860785933e-06,-5.30618824728813e-06,-2.17615153316754e-06,8.74929166549696e-07,-1.69143700894617e-05,-1.41505828197831e-05,-1.12273723293987e-05,-8.1956828899573e-06,-5.10504527702228e-06,-2.00532054428937e-06,1.05408158477216e-06,4.02309511498961e-06,-1.31242492907692e-05,-1.03747524202574e-05,-7.48153573822294e-06,-4.49390882349658e-06,-1.46079614422901e-06,1.56863066510843e-06,4.54524474226279e-06,7.41906434182434e-06,-9.06448542708749e-06,-6.33176280883166e-06,-3.47250676910546e-06,-5.34702099280379e-07,2.43350489227371e-06,5.38417739947116e-06,8.26833672247461e-06,1.10364463630578e-05,-4.77573195037697e-06,-2.06065235869508e-06,7.62023532701104e-07,3.64579509717166e-06,6.5440488787289e-06,9.40956679116381e-06,1.21939139998838e-05,1.48481629173654e-05,-2.98218235901034e-07,2.39928267687923e-06,5.18421763017838e-06,8.0117941825228e-06,1.08366233226573e-05,1.36123595712509e-05,1.62917685390606e-05,1.88260887474611e-05,4.32825390496888e-06,7.00917211831718e-06,9.75628225383682e-06,1.25265029587759e-05,1.52758928133291e-05,1.79593953791234e-05,2.05304719833444e-05,2.29407441062512e-05,9.06340656108573e-06,1.17293273134133e-05,1.44394312252232e-05,1.71524664844234e-05,1.98259793867606e-05,2.24160098642758e-05,2.4876870243532e-05,2.71610843467185e-05
1486,-71.0597968705624,-71.0926683929172,-71.1288899051292,-71.0927497205603,-71.1204292541202,-71.1517434092478,-71.12977514225,-71.1532139549619,-71.1791580456765,-0.00306803518056003,-0.00162797598516655,0.000463273846931156,-0.00127928984537316,0.000360637986048062,0.00202292485327217,0.00191914481320174,0.0038662274785378,0.00447140669631996,-2.05916002197741e-05,-1.77083800838089e-05,-1.46497312431297e-05,-1.14694295749239e-05,-8.22002982058041e-06,-4.95370158096112e-06,-1.72211004868773e-06,1.42279336400663e-06,-1.69857357263156e-05,-1.41135695221083e-05,-1.10797356920781e-05,-7.93730520962735e-06,-4.73788935119823e-06,-1.53343953888359e-06,1.6245801393382e-06,4.68405740190642e-06,-1.30617049312502e-05,-1.02046872143847e-05,-7.20228524906111e-06,-4.10587075666447e-06,-9.66422384541868e-07,2.1648293695304e-06,5.23672138336794e-06,8.19723784335265e-06,-8.86335343568169e-06,-6.02416276272489e-06,-3.05737854526051e-06,-1.29957496087159e-08,3.05881755603036e-06,6.10811859372278e-06,9.083904952741e-06,1.19346321292107e-05,-4.43318726816243e-06,-1.61282584034536e-06,1.31555242985642e-06,4.30349403211809e-06,7.30242534569407e-06,1.02631550091051e-05,1.31352523184366e-05,1.5867814077694e-05,1.86721844272844e-07,2.98822161183766e-06,5.87692065055758e-06,8.80613911520048e-06,1.17285770623606e-05,1.45959540994075e-05,1.73590933233716e-05,1.99672730715217e-05,4.95475524685112e-06,7.73833130272132e-06,1.05871982178666e-05,1.345645186187e-05,1.63002974855841e-05,1.90717979703718e-05,2.17225061646837e-05,2.42021080301862e-05,9.82882459829318e-06,1.25960314286078e-05,1.54058540692854e-05,1.82152859855538e-05,2.09800784226159e-05,2.36544373936256e-05,2.61908077115294e-05,2.85398245482303e-05
1488,-71.0457668901432,-71.0786601250119,-71.1149034187985,-71.0787415349309,-71.1064391983504,-71.1377713162268,-71.1157894256693,-71.1392430651105,-71.1652010925117,-0.0030700439719928,-0.00162876459381824,0.000463829919962299,-0.00127987302396721,0.000361417849614319,0.00202463843446521,0.00192056142987596,0.00386907917548476,0.00447445931481114,-2.08219852502875e-05,-1.78253321703181e-05,-1.46502073475717e-05,-1.13526186063844e-05,-7.98731698266825e-06,-4.60865248328042e-06,-1.27043642610128e-06,1.97325258527571e-06,-1.70831168926652e-05,-1.40981367350848e-05,-1.094898293493e-05,-7.69093113705941e-06,-4.37775005050683e-06,-1.06355841788188e-06,2.1980477911024e-06,5.35283120300472e-06,-1.30190007853078e-05,-1.00500362790863e-05,-6.93378589962201e-06,-3.72375969209466e-06,-4.73066526017539e-07,2.76492770888049e-06,5.93694617256266e-06,8.98885982323999e-06,-8.67542969298818e-06,-5.72535661538201e-06,-2.64642027087036e-06,5.09299850868238e-07,3.68953902264776e-06,6.84227299317515e-06,9.9143984307801e-06,1.28522837156355e-05,-4.0968232790055e-06,-1.16677791450645e-06,1.87188386640882e-06,4.96868332588145e-06,8.07301359636465e-06,1.11336355249603e-05,1.40980459118971e-05,1.69132871657099e-05,6.72843941172569e-07,3.58273297069465e-06,6.57973250953831e-06,9.61520532704778e-06,1.26398692232508e-05,1.56034356080263e-05,1.84547095123512e-05,2.11409305367888e-05,5.59007615471824e-06,8.48069020866151e-06,1.14358050379251e-05,1.44086262571134e-05,1.73514364493363e-05,2.02153460771661e-05,2.29499248926624e-05,2.55028453443551e-05,1.06109132545152e-05,1.34837780570281e-05,1.63977657716117e-05,1.93080502960567e-05,2.21685206147122e-05,2.49314786098912e-05,2.75474280516144e-05,2.99650382872764e-05
1490,-71.0317169834998,-71.0646329016726,-71.1008989989931,-71.0647143971296,-71.0924310019667,-71.1237819468418,-71.1017858056256,-71.1252549467012,-71.151227605802,-0.00307214174206206,-0.00162959476566681,0.000464404058389605,-0.00128048787167557,0.000362219481226005,0.00202641824501257,0.00192203745819785,0.00387205014232646,0.00447764398245979,-2.10841748176757e-05,-1.79696045765254e-05,-1.46732363233738e-05,-1.12533896545966e-05,-7.76709014610362e-06,-4.27094613066016e-06,-8.20992943953999e-07,2.52648483193163e-06,-1.7206592936332e-05,-1.41043195928651e-05,-1.08351039694547e-05,-7.45650507541465e-06,-4.02452668396492e-06,-5.95532821800527e-07,2.7746705700494e-06,6.02964138609391e-06,-1.29961594183341e-05,-9.91077858750476e-06,-6.67597214220627e-06,-3.34746548562196e-06,1.94254941132558e-08,3.36912215972942e-06,6.64615581181474e-06,9.79420420440154e-06,-8.50067765810652e-06,-5.43526479832607e-06,-2.23950867744841e-06,1.03235154241044e-06,4.32587886404376e-06,7.58689123529564e-06,1.07601064117351e-05,1.37897258091506e-05,-3.76654268806778e-06,-7.22368832216102e-07,2.43120040665616e-06,5.6415881009336e-06,8.85608021959059e-06,1.20213145215546e-05,1.50826378611556e-05,1.7984958794127e-05,1.16030713724063e-06,4.18301768861331e-06,7.29289610727866e-06,1.04392771674014e-05,1.35708242962841e-05,1.66351666112234e-05,1.95790147499562e-05,2.23474903629406e-05,6.23443781159697e-06,9.2365113312619e-06,1.23024063375629e-05,1.53833701027188e-05,1.84296923959625e-05,2.13904587846155e-05,2.42131805571917e-05,2.68434378927729e-05,1.14099555634394e-05,1.43928910222104e-05,1.74155304298511e-05,2.04311626831756e-05,2.33917465258087e-05,2.62476087570882e-05,2.89472379129888e-05,3.14372596847624e-05
1492,-71.0176465759183,-71.0505861684518,-71.0868761126592,-71.050667752771,-71.0784041273617,-71.1097747815447,-71.087763749649,-71.1112490811162,-71.1372370814534,-0.00307433033175547,-0.00163046737706526,0.000464996611762231,-0.00128113505670785,0.000363043282418319,0.00202826560107225,0.00192357411612443,0.00387514279629739,0.00448096337667228,-2.13783144792866e-05,-1.81412960475867e-05,-1.47188686766995e-05,-1.11717443768768e-05,-7.55930246425319e-06,-3.94048826693606e-06,-3.73639941428573e-07,3.08267225487153e-06,-1.73562530905519e-05,-1.41321609801094e-05,-1.07380939957883e-05,-7.23397423167917e-06,-3.67811898418793e-06,-1.29216267532765e-07,3.3546389112337e-06,6.71471932275786e-06,-1.29932103794794e-05,-9.78689778308044e-06,-6.42878074285531e-06,-2.97687788905953e-06,5.11210225739544e-07,3.97761403292649e-06,7.36459395822397e-06,1.06135538615284e-05,-8.33906456426957e-06,-5.15380924415995e-06,-1.83651965359063e-06,1.5563293373597e-06,4.96805202613978e-06,8.34223146009938e-06,1.16213277019001e-05,1.47472945600317e-05,-3.44224855660273e-06,-2.79456971749257e-07,2.99368880710567e-06,6.32243979445732e-06,9.65190015616137e-06,1.29265084950027e-05,1.60893835752539e-05,1.90832197530696e-05,1.64927363922223e-06,4.78928201599451e-06,8.01666182918408e-06,1.12786484965394e-05,1.45217781938682e-05,1.76915229505143e-05,2.07324219227076e-05,2.35873987786022e-05,6.88806812841223e-06,1.000606594043e-05,1.31873165482072e-05,1.63810400398975e-05,1.95354625786512e-05,2.25975716162297e-05,2.55127438700383e-05,2.82243877427432e-05,1.22262448178251e-05,1.53237062710267e-05,1.84595262154512e-05,2.15850423388568e-05,2.46502144948578e-05,2.76033228499185e-05,3.03907656616977e-05,3.29570463853065e-05
1494,-71.0035550811157,-71.0365193597975,-71.0728342161183,-71.0366010363661,-71.0643580262018,-71.0957492904583,-71.0737227146572,-71.09722493943,-71.1232290053759,-0.00307661162362384,-0.00163138332290618,0.000465607938609131,-0.00128181526117518,0.000363889665565819,0.00203018184948706,0.0019251726496916,0.00387835960980753,0.00448442023467176,-2.17045620366277e-05,-1.8340515431842e-05,-1.47871627327873e-05,-1.11076898821894e-05,-7.36391012644842e-06,-3.61718539320403e-06,7.17638211049533e-08,3.64200102042609e-06,-1.75321960096722e-05,-1.41817110294511e-05,-1.06579532868916e-05,-7.02328856031441e-06,-3.33842706364624e-06,3.35539594188909e-07,3.93814744825497e-06,7.40830294623759e-06,-1.30101896446049e-05,-9.67838182075286e-06,-6.19215058005717e-06,-2.61188652213318e-06,1.00244666550948e-06,4.59060941927866e-06,8.09251141463077e-06,1.14472010415209e-05,-8.19056093081038e-06,-4.88091303096399e-06,-1.43732806604156e-06,2.08140656718178e-06,5.61627913624561e-06,9.10855985170143e-06,1.2498371448618e-05,1.57253386093435e-05,-3.12384391298654e-06,1.62101444728814e-07,3.55954016942178e-06,7.01147652449861e-06,1.04607574064664e-05,1.38495453646388e-05,1.71186520406468e-05,2.02084764315917e-05,2.13990918838023e-06,5.4017378729347e-06,8.75128801582722e-06,1.21336234020937e-05,1.54930793887621e-05,1.87728952626523e-05,2.1915360763296e-05,2.48611207879662e-05,7.55120216357249e-06,1.07896346424389e-05,1.40908616943938e-05,1.74020066289062e-05,2.0669160424445e-05,2.38371383734767e-05,2.6849105678135e-05,2.9646218740592e-05,1.30600852048902e-05,1.62765729173869e-05,1.95301466682427e-05,2.27701260841853e-05,2.59444026560246e-05,2.89991375047315e-05,3.18785629748725e-05,3.45249808294331e-05
1496,-70.9894419009607,-71.0224318987907,-71.0587727548198,-71.0225136710606,-71.0502921391791,-71.0817049331421,-71.0596621467094,-71.0831819821753,-71.1092028532601,-0.00307898754249597,-0.0016323435163346,0.000466238407332917,-0.00128252918056971,0.000364759055338019,0.00203216836951594,0.0019268343349877,0.00388170311340225,0.00448801735621035,-2.2063088586926e-05,-1.85673824805091e-05,-1.48781851830068e-05,-1.10612391666196e-05,-7.18087266760881e-06,-3.30094472919333e-06,5.15361324395864e-07,4.20466131311907e-06,-1.77345307426753e-05,-1.42530278727237e-05,-1.05946876654631e-05,-6.82440109174795e-06,-3.00535164061462e-06,7.98885028634155e-07,4.52539520492835e-06,8.11063680991194e-06,-1.30471403778301e-05,-9.58522356373773e-06,-5.96602300003807e-06,-2.25238096880198e-06,1.4932962307157e-06,5.20831917895254e-06,8.83016609019535e-06,1.22954473330156e-05,-8.05514107421281e-06,-4.61650076036763e-06,-1.04180793738739e-06,2.60775970763228e-06,6.27078625170484e-06,9.88615029886266e-06,1.33915567060685e-05,1.67242186186693e-05,-2.81123210474708e-06,6.0245212091004e-07,4.1289497454337e-06,7.70894283280897e-06,1.12829446375016e-05,1.47907638734025e-05,1.81708251896756e-05,2.13611502618895e-05,2.63238274945959e-06,6.02060255970798e-06,9.497040525321e-06,1.30045158096735e-05,1.64850883672197e-05,1.98796882909295e-05,2.31282772195207e-05,2.61691395571825e-05,8.22408175800652e-06,1.1587506969358e-05,1.5013378942402e-05,1.84466537472972e-05,2.18312147580125e-05,2.51096303278577e-05,2.82227764122075e-05,3.11094762746651e-05,1.39117913648149e-05,1.7251852660564e-05,2.06278001046004e-05,2.39868676137228e-05,2.72748081183511e-05,3.04355905151317e-05,3.34112046689533e-05,3.61416704939387e-05
1498,-70.9753064251842,-71.0083231968733,-71.0446911630873,-71.0084050683617,-71.0362058957529,-71.067641158348,-71.0455814807531,-71.0691196591001,-71.095158090345,-0.00308146005766968,-0.00163334889002489,0.000466888396081636,-0.00128327752522026,0.000365651888502753,0.00203422657364495,0.00192856047855231,0.00388517589691432,0.00449175760545498,-2.245407809937e-05,-1.88220274732005e-05,-1.49920108804468e-05,-1.10324109214946e-05,-7.01015279723506e-06,-2.9916741362003e-06,9.57297438737339e-07,4.7708477294413e-06,-1.79633763527534e-05,-1.43461773689509e-05,-1.05483082579201e-05,-6.63726773095004e-06,-2.6787937211973e-06,1.2609725211641e-06,5.11658585207705e-06,8.82197257053836e-06,-1.31041126761691e-05,-9.50742046303722e-06,-5.75034160576385e-06,-1.89825067385546e-06,1.98392308711873e-06,5.83095945790624e-06,9.57782352211212e-06,1.31586042775545e-05,-7.93278297289179e-06,-4.36049845005694e-06,-6.49832339984404e-07,3.13556874212161e-06,6.93180553153324e-06,1.06752852001931e-05,1.43012133473518e-05,1.77443083400347e-05,-2.50431659580535e-06,1.04174290631025e-06,4.70211741559594e-06,8.41509030522286e-06,1.21187639826557e-05,1.57505146146461e-05,1.92462990490202e-05,2.25416787629036e-05,3.126866921208e-06,6.64609938142055e-06,1.0254193639534e-05,1.38916503266908e-05,1.74981786607304e-05,2.10123221433603e-05,2.43716346835004e-05,2.75119576203739e-05,8.90695638382813e-06,1.23999823597874e-05,1.59552176132326e-05,1.95153796889069e-05,2.30220711049327e-05,2.64155376015966e-05,2.96342873865333e-05,3.26147284201969e-05,1.47816894973198e-05,1.82499209689642e-05,2.17529108407899e-05,2.52357388210356e-05,2.86419482977667e-05,3.19132419726858e-05,3.49892898322867e-05,3.78077488654806e-05
1500,-70.9611480310787,-70.9941926535663,-71.0305888638552,-70.9942746278579,-71.0220987138827,-71.0535574037687,-71.0314801403618,-71.0550374089149,-71.0810941711793,-0.00308403118432773,-0.00163440039689252,0.000467558293124292,-0.00128406102020013,0.000366568614346827,0.00203635790866077,0.00193035241874756,0.00388878061163671,0.00449564391305775,-2.28777280835675e-05,-1.91045918868901e-05,-1.51287233439551e-05,-1.10212297434652e-05,-6.85171634386049e-06,-2.68928191591807e-06,1.39771918118385e-06,5.34075944049595e-06,-1.82188622992757e-05,-1.44612334596488e-05,-1.05188317680995e-05,-6.46184721420051e-06,-2.35865455737783e-06,1.72195690800213e-06,5.71192788685955e-06,9.54256898205893e-06,-1.31811637336724e-05,-9.44497473837069e-06,-5.54505222246553e-06,-1.54938470097173e-06,2.47449422986636e-06,6.45875167183073e-06,1.0335756966182e-05,1.40369933420813e-05,-7.82346816360392e-06,-4.11283326154958e-06,-2.61273000210365e-07,3.66501734532628e-06,7.59957512963497e-06,1.14762553893149e-05,1.52276820459219e-05,1.87859944350771e-05,-2.20300082504478e-06,1.48012408031682e-06,5.27924780531024e-06,9.1301776845859e-06,1.29685270354987e-05,1.67291599257129e-05,2.03454837016685e-05,2.3750515762094e-05,3.62353807373353e-06,7.27845766207982e-06,1.10230299630404e-05,1.47953622717178e-05,1.85327367572289e-05,2.21712321231154e-05,2.56459139982709e-05,2.889009715e-05,9.60008299685538e-06,1.32273700324266e-05,1.69167391119181e-05,2.06085971581444e-05,2.42421917132064e-05,2.77553693367998e-05,3.10841909156352e-05,3.41625662681954e-05,1.56701171916322e-05,1.9271166983537e-05,2.29059191541703e-05,2.65172299197782e-05,3.00463612369136e-05,3.34326747448195e-05,3.6613442306995e-05,3.95238759454144e-05
1502,-70.9469660831905,-70.9800396561776,-71.0164652683977,-70.9801217369266,-71.0079699997517,-71.0394530957765,-71.0173575374613,-71.040934659035,-71.0670105393731,-0.00308670298480039,-0.00163549901043234,0.000468248497992026,-0.00128488040589741,0.000367509695861994,0.0020385638573256,0.00193221152705742,0.00389251997322771,0.00449967927908048,-2.33342499196923e-05,-1.94152283599002e-05,-1.52884144355066e-05,-1.10277258895979e-05,-6.70553216215505e-06,-2.39367671193153e-06,1.83677594740613e-06,5.91460062117128e-06,-1.85011287673411e-05,-1.45982780541696e-05,-1.0506280139607e-05,-6.2981009576495e-06,-2.04483538699776e-06,2.18199570776913e-06,6.31163517571568e-06,1.027269289363e-05,-1.32783579768314e-05,-9.39789320501198e-06,-5.35010264853695e-06,-1.20567151116382e-06,2.96517994746022e-06,7.09192322219446e-06,1.11042482745519e-05,1.49309471929211e-05,-7.72718173027845e-06,-3.87343340793491e-06,1.23999819906205e-07,4.1962933740216e-06,8.27434003625958e-06,1.22893611277631e-05,1.61713154237002e-05,1.98496779652298e-05,-1.90718784840087e-06,1.91774866853492e-06,5.86055083708501e-06,9.85447152338863e-06,1.3832555878512e-05,1.77270752611923e-05,2.14688046778258e-05,2.4988132668015e-05,4.12257687525449e-06,7.91791341146564e-06,1.18038412923399e-05,1.57159986653972e-05,1.95891634529823e-05,2.33568702901429e-05,2.69516149744457e-05,3.03041012290666e-05,1.0303726886476e-05,1.40699899194643e-05,1.78983180448462e-05,2.17267345333747e-05,2.54920568687855e-05,2.91296549101244e-05,3.25730618119104e-05,3.57536053355128e-05,1.65774243965204e-05,2.03159946337307e-05,2.40872825174843e-05,2.78318506591659e-05,3.14886067952519e-05,3.4994495697819e-05,3.82843119154288e-05,4.12907396946917e-05
1504,-70.932759932998,-70.9658635795015,-71.0023197760446,-70.9659457704325,-70.9938191474818,-71.0253276491542,-71.0032130720518,-71.0268108253094,-71.0529066273426,-0.00308947757064927,-0.00163664572593227,0.000468959420499957,-0.00128573643901517,0.000368475609350771,0.00204084593895367,0.00193413920905235,0.00389639676292464,0.00450386677479218,-2.3823869334036e-05,-1.97541014116512e-05,-1.54711853125737e-05,-1.10519361136549e-05,-6.57157269164996e-06,-2.10476782898503e-06,2.27461926546614e-06,6.4925803338875e-06,-1.88103269721482e-05,-1.47574017542184e-05,-1.05106814138218e-05,-6.14599365897859e-06,-1.73723790948603e-06,2.64124883594464e-06,6.91592671670791e-06,1.1012618722249e-05,-1.33957674046382e-05,-9.36618782036212e-06,-5.1654432380168e-06,-8.66999318976486e-07,3.4561534957806e-06,7.73070717141466e-06,1.1883587537644e-05,1.58408090866811e-05,-7.64391270443728e-06,-3.64222851867661e-06,5.06117075794822e-07,4.72958847652514e-06,8.95635180726933e-06,1.31149117680977e-05,1.71324776233075e-05,2.09357738244756e-05,-1.61678082317649e-06,2.35477217409944e-06,6.44624147869225e-06,1.0588246138387e-05,1.47111828427906e-05,1.87446486182807e-05,2.26167024475746e-05,2.62550181945789e-05,4.62416793948615e-06,8.56470921470759e-06,1.2596928534699e-05,1.66539181828176e-05,2.06678735759254e-05,2.45697050529739e-05,2.828925608795e-05,3.17545338552502e-05,1.10181615455137e-05,1.4928172694488e-05,1.89003422454775e-05,2.28702358216947e-05,2.67721648602687e-05,3.05389440613668e-05,3.41014973932786e-05,3.73884856801763e-05,1.7503973647769e-05,2.13848228304834e-05,2.52974758491057e-05,2.91801305561553e-05,3.29692668563367e-05,3.65993359623346e-05,4.00025749515338e-05,4.31090563630252e-05
